title,level,parent,0,1,2,3,4,5,6,7
Scholarly method,2,Professor,0.09059307187996536,0.004783661808740297,0.11989849025413324,-0.061434207235068684,0.028969215314474335,0.028182926141040666,-0.10203823557969571,0.16094352600719608
Legal drama,2,Professor,-0.046162300089685956,0.06283363180089353,-0.04336386470854225,0.029004230969777448,-0.06361547363567428,-0.020747831675748507,0.0686890720101685,-0.012331187422734065
The Paper Chase (film),2,Professor,-0.09459816075538312,0.03909303233892956,-3.0670840864844695e-05,0.02924812779702122,-0.16934450711145088,-0.07119105872088692,-0.020959892020716818,-0.0019487128731339588
The Simpsons,2,Professor,-0.12281182040208714,0.07811487894696942,-0.11408940178394979,-0.08776715037416094,-0.18396182679442777,-0.19447889473173385,-0.07987221871975865,-0.03210075655376679
Irwin Corey,2,Professor,-0.10369324516038492,0.0428509005206961,-0.020674334267463672,0.035108735693629434,-0.14215737029296838,-0.04233433695109777,0.0031844423000811878,-0.013875392951683857
Doctor of Medicine,2,Professor,-0.10596907189310589,-0.11368672527338758,0.20575516199323582,-0.08625193365738526,0.07423499144550319,-0.07065058654641669,-0.0871546017145416,0.08712883227686435
Chitty Chitty Bang Bang,2,Professor,-0.10256752849896396,0.09678178992388943,-0.07475258476113775,0.04021294689498023,-0.09560051144995206,-0.03806900521007373,0.005702930463491485,-0.00835228864145308
The Absent-Minded Professor,2,Professor,-0.10751645028574078,0.07413445450458034,0.028187267054556094,0.06292605398023043,-0.09216951578091716,-0.01346855467161382,0.004515303790194413,-0.01399248431443386
Reader (academic rank),2,Professor,-0.1638331087962442,-0.10209249956216068,0.4255067961197416,0.04380917354092798,-0.056087542577215155,-0.029403186006383714,0.18159617700907255,-0.1269305686675662
Epitome,2,Professor,-0.001608385146622084,0.028981648392916025,0.030066796106349047,0.027955855654501264,-0.014588556109319724,0.08281652083106096,-0.030000856355499768,0.063147310475886
Indiana Jones,2,Professor,-0.09109590001322639,0.062452133304379924,-0.05912520607946042,-0.016193748764362564,-0.18150074956136517,-0.0904023092284642,-0.027558070531828033,-0.007446666977348156
C. S. Lewis,2,Professor,0.0159774931660601,-0.08526618803943446,-0.08777978923474389,-0.030709168014777802,-0.15971089434485466,-0.08438266898191893,-0.03107553055372361,0.05576949935127323
Punch and Judy,2,Professor,-0.06631806108728118,0.031105801052599424,-0.044800501672008865,0.014277351437679402,-0.1135364731614811,-0.04360522351279069,0.022127146665176987,-0.009923851499182736
Graduate school,2,Professor,-0.08634203173607775,-0.16194004529941952,0.29123108992087576,-0.18955094094133623,0.07853419657656138,-0.1449657128174223,-0.11954331221288386,0.04598134282569024
American Broadcasting Company,2,Professor,-0.1693218932598738,0.09715600008248244,-0.11461217987195678,-0.08232842885863252,-0.0786171287296669,-0.17345883710671442,-0.06406450400731376,-0.020087288350556027
Academy (educational institution),2,Professor,-0.04574608317868321,-0.16429825100098974,0.20384187815135452,-0.16587093990421997,0.03062313253315389,-0.06545771566765934,-0.13088104023598543,0.026018547366755296
Archenemy,2,Professor,-0.06423024776150707,0.07476603033015823,0.012158670270775046,0.09894999453331757,-0.03342148395968201,0.10571262767493064,0.04544699332600765,0.006926261205282073
Mystery fiction,2,Professor,-0.04600444983819489,0.059526780445139774,-0.03168348583328794,0.03086302160470725,-0.11131895138720188,0.016045100731424008,0.0035918984043430786,0.02864883695880791
Clue (film),2,Professor,-0.10469689437341606,0.10275989111580777,-0.08120476045245871,0.017095193991136896,-0.1404071133046084,-0.07953479248416608,0.0017441593339661873,-0.014694926424559546
Professor (highest academic rank),2,Professor,-0.16962606328564708,-0.11698849225087497,0.4465789490756474,0.018548563014088332,-0.05986007719792991,-0.036465638835047914,0.17284298912571883,-0.1194609034449993
Western saloon,2,Professor,-0.10389436590562234,0.028100383116325567,-0.053284089421474265,0.0067806453562034115,-0.002770552238545941,0.013626915672873257,0.01737601630172513,-0.009657650238154255
Sitcom,2,Professor,-0.1417760929284346,0.08211374470550041,-0.07521627412764255,-0.011872621317076507,-0.1733163606613418,-0.13226589305737663,-0.05339982801976037,-0.0069798561131697474
Puppeteer,2,Professor,-0.05771434172727946,0.0963043798037413,-0.0064803739579341,0.03744412334135214,-0.06262385172658602,0.027669470159251072,0.00306224363994923,0.005615582620745131
English studies,2,Professor,-0.02481235665263029,-0.11232092922008079,0.1685801756758268,-0.09177902988661575,0.0021904295709353635,-0.017414392329046777,-0.06115507450840869,0.042526382509000885
Ernst Stavro Blofeld,2,Professor,-0.09304743852243859,0.0714625705851761,-0.053362567066256056,0.036949733427298966,-0.12605701795099017,-0.015917501642017825,0.0031528620791575783,-0.0012525746896346248
Professor Farnsworth,2,Professor,-0.08438349282671356,0.06178317057334066,0.022777398821554915,0.03228835028680924,-0.13469789537908605,-0.05659486127043434,0.003990496348634163,-0.015090708206547095
Stereotype,2,Professor,0.06748815780013286,0.04843760023229776,1.8684491964107164e-05,-0.09541077863146914,-0.02599226222616506,-0.05182940398323544,0.001733486877154611,-0.011059641569828221
Severus Snape,2,Professor,-0.05902316086401594,0.05240240541188903,-0.08417610522728967,0.007338956173082275,-0.2994774390922824,-0.1371268486947378,-0.025217536596996503,-0.0592819178966384
Honorary title (academic),2,Professor,-0.11460616246080395,-0.03952820676743104,0.26582462711348237,0.02397722486597772,-0.007155565243680278,-0.021895675761164978,0.046454353988141246,-0.0384021007569073
Adventure,2,Professor,-0.046469417937218836,0.07156672278841117,-0.013144250080616145,0.029380129311113157,-0.06950558192448578,0.04688477568862673,0.010145847966596218,-0.0075233012681977015
The Nutcracker,2,Professor,-0.08779778440700983,0.05272482561744849,-0.058018668042395236,0.024776007828399223,-0.08652280849730702,-0.0023406941792421757,0.0032803084776203335,-0.011601005737271963
Professor Moriarty,2,Professor,-0.05966230513626411,0.011445363934928949,-0.00023236319449161443,0.04991291470262681,-0.09824456496649261,-0.008117329907421367,0.020385369351811643,0.02617973570500473
Law,2,Professor,0.09902442939859721,-0.17007699276674865,-0.0757028267606552,-0.18381973040935456,0.0922323981412937,-0.09506667231228032,0.08701749350199603,-0.025778631323545634
Doctorate,2,Professor,-0.09761650574099696,-0.16247137929336217,0.30009650627554557,-0.14632022551670343,0.06562063089732365,-0.13899383050174452,-0.10619874904897042,0.09047245981368188
University of Zurich,2,Professor,-0.07438725156634489,-0.11894410578440866,0.17331131343093883,-0.02797249987631197,0.05195351172281823,-0.0034728810051569033,-0.14080761101830774,0.10630603074610907
Vladimir Nabokov,2,Professor,-0.03624713777438692,-0.02132470947912189,-0.036618513006466485,0.004048890965039812,-0.07201183645693811,-0.004316954813393893,-0.01861386843337878,0.0015346389354605075
Cantons of Switzerland,2,Professor,-0.06484944001878584,-0.03452771529891876,-0.02747303760939475,-0.02009298734151123,0.05310507125686017,0.0862840082583562,0.08076340701788437,-0.015412283210598043
ETH Zurich,2,Professor,-0.10166457111551537,-0.07149384736602955,0.16284006800234685,-0.048473473866720414,0.03674754764863489,-0.024075031993621567,-0.11695316676289184,0.07341518626705805
Protagonist,2,Professor,-0.06426958592193024,0.07898009117042425,-0.024869738818887197,0.06135961525252419,-0.12938827701222666,0.03074852431037633,0.02974241108826866,-0.0018042210601160972
Albus Dumbledore,2,Professor,-0.04462701553068006,0.04616588079647903,-0.09334353443599577,0.0034155713565679198,-0.2843860640885103,-0.1320725592548741,-0.027754197876990457,-0.05724896009181896
Pygmalion (play),2,Professor,-0.05315440228842244,0.030135749071964205,-0.0673581398422462,0.020165240974459344,-0.13554487634621276,-0.0464091382361134,0.027658853775851065,-0.017768600519796944
Castaway,2,Professor,-0.08834959342381876,0.015242806895874593,-0.06288656813467575,0.04464521160976182,-0.07127331653148865,0.049560223056063,0.05516315842355115,0.0065433060726205585
Harry Potter,2,Professor,-0.07997970521649539,0.02888850478618649,-0.12683245607915933,-0.06280084987245484,-0.28691591927801147,-0.21282884449284922,-0.07363826839857542,-0.05026754342002884
John Houseman,2,Professor,-0.11575531164092209,0.04461886104659526,-0.07271501198245624,0.016090420726628488,-0.14976187634697552,-0.09091601251910973,-0.02170993366597394,-0.005310260715424523
Research,2,Professor,0.08662367059815484,-0.02423838901720053,0.13690283107363815,-0.18660384104707262,0.06354971471484384,-0.08055512613923045,-0.0988260001068355,0.09033362440765606
List of James Bond villains,2,Professor,-0.10132295346061895,0.1251297081650483,-0.02312522272099228,0.0676291857253104,-0.10246865896854142,0.021211565115523103,0.009143335029179214,0.0038145044455654316
Northern Europe,2,Professor,-0.08595492664531805,-0.028524965539810286,0.007237136465423161,0.009591564480173372,0.050095011925186554,0.11180134015951307,0.08212554414656484,-0.018040032021905995
Xiong Shili,1,Philosophy,0.11967408338106435,0.009234591416039184,0.003325124483308625,-0.08773833811255799,-0.04611129766067882,0.21741836244716187,-0.14893457234499224,-0.16845997670042673
Confucianism,2,Xiong Shili,0.09333003582395026,-0.08023892618198124,-0.04733517668276395,-0.17630342417648368,-0.04520188433332519,0.20044953903710674,-0.09964079994178275,-0.21409785357590358
Asanga,2,Xiong Shili,-0.03996886974528659,0.04977523438374602,0.0034035614133787638,0.04080474808786357,-0.04055178007556966,0.19864832911458835,-0.0748821856609177,-0.057679966742206754
Qing dynasty,2,Xiong Shili,-0.0662159279314351,-0.14228977395720643,-0.13658893845135664,-0.17669286863931005,0.025584247921146573,0.13648948089826618,-0.0005336475772080205,-0.22831325602162084
Liang Shuming,2,Xiong Shili,0.050704424769174826,-0.051777697182096835,0.015063322590415087,-0.10919239758830436,-0.010462491393018148,0.17436329615342921,-0.11178147763718406,-0.18950659406955245
Nanjing,2,Xiong Shili,-0.13040375893012607,-0.0608291604335144,-0.06713800806909125,-0.10350855496905756,0.04891867045383681,0.13215837494556468,-0.059306727477379965,-0.18140780981496468
Vasubandhu,2,Xiong Shili,0.11654285550920611,0.061249827568234036,0.022643157547744895,-0.015234166480367614,-0.0488349508056041,0.17509337845283912,-0.11190222722287796,-0.014483795182868603
Huanggang,2,Xiong Shili,-0.10716301920740157,0.008928091478883453,0.020389433777676703,0.006827695057495529,0.02816848105039911,0.15816120375205206,-0.040712632249483856,-0.10212572447465773
Yogachara,2,Xiong Shili,0.09502060673813076,0.051866018380052885,0.01600468262078323,-0.045626117397223914,-0.036883661129584355,0.21967452225013448,-0.14770836306338817,-0.06656140429487845
Essence-Function,2,Xiong Shili,0.08064615458490985,0.055506095621958275,0.025002742280267602,-0.04936298772839563,-0.02056069804493667,0.25577508113948505,-0.11411797850383015,-0.09294539185464182
I Ching,2,Xiong Shili,0.041307209124686134,-0.009441807543588768,-0.027159834883475727,-0.12120279456730512,-0.041425636859156574,0.18972057966409817,-0.12709897353878113,-0.10921112012273061
May Fourth Movement,2,Xiong Shili,-0.017543414578452682,-0.11503116195916746,-0.044710664676534596,-0.15405095561747312,0.006581736845055393,0.16567712171680798,-0.06904419593520741,-0.23614180412485605
Wade–Giles,2,Xiong Shili,-0.0627773527291328,0.05678275160815465,0.01718576816260144,0.022033356300585432,-0.011735189067501654,0.21279270438958403,-0.006376919200931647,-0.11833561044579873
Chinese language,2,Xiong Shili,-0.038178037006589054,0.020636635926416912,-0.01802523140760209,-0.10658135770646779,0.001419881736444713,0.1775065360831983,-0.06223000598734741,-0.1514482628877763
Dhamma theory,2,Xiong Shili,-0.028669726783438113,0.07830295694494666,0.04481396673759317,0.0678904793055224,-0.004059421078268622,0.1204201420466938,0.04410160664309968,-0.007338447833050449
Chinese philosophy,2,Xiong Shili,0.10490282323753906,-0.06492119012873399,-0.037621971863888645,-0.17235501409566792,-0.024897977317706033,0.25968608838031876,-0.127374798820455,-0.24272341749523585
Pinyin,2,Xiong Shili,-0.0528138899143878,0.02610302761730522,-0.0030148506549806894,-0.08111887978702334,0.0024396421098123954,0.19153325993598125,-0.04728987308538402,-0.16469912917869167
Tang dynasty,2,Xiong Shili,-0.06768791390737983,-0.11408287105119745,-0.12954756948903257,-0.17042960360465792,0.0019275112615197113,0.1418718106745607,-0.06215855446449365,-0.21206396403217473
Cai Yuanpei,2,Xiong Shili,-0.07368060533167839,-0.07006040623773589,0.025846455474801786,-0.04529948325324624,0.012705073721542294,0.12814008686956602,-0.05753190451188389,-0.15727301968775412
Xuanzang,2,Xiong Shili,-0.06060821683005424,-0.014333788122287965,-0.03315681047043148,-0.03253736740710856,-0.04468234242068329,0.2348461284761623,-0.09674948984443046,-0.14276872013060454
Peking University,2,Xiong Shili,-0.1211361875150159,-0.15462065161053304,0.13816228366939562,-0.12725745082893308,0.052404329405371194,0.07871494693978984,-0.1838812647513045,-0.1235572180184553
Mou Zongsan,2,Xiong Shili,0.1538158356226831,0.0018341982142804348,0.04599898255770114,-0.07177337074212257,-0.029098757535462316,0.19632823537653438,-0.13808706508238602,-0.17700855086675346
Tao,2,Xiong Shili,0.10352899175142873,0.016789007390163355,-0.010279731407511582,-0.11832801953362171,-0.05398602255692622,0.23225863967177385,-0.09421879539674408,-0.1518363040828531
Dharmapala of Nalanda,2,Xiong Shili,-0.038373122205998936,0.04548782103442448,0.026068132855850485,0.04359028129688918,-0.038528559355771416,0.22021166097391168,-0.0762344294062638,-0.08134800081780473
Xinhai Revolution,2,Xiong Shili,-0.08058492276837013,-0.1131369046560013,-0.10448044386603138,-0.12168618460413683,0.02389233580741301,0.16324621780014748,-0.002313226270778393,-0.24061644476841265
iPod,1,Philosophy,-0.20045918729817963,0.320872734739061,-0.0848656834061654,-0.15566614299327536,0.3513731735052173,-0.16833086874716394,-0.06811365726541486,-0.016916240999010842
IEEE 1394,2,iPod,-0.1233932111669506,0.24401912714788507,-0.042804100181919484,-0.09686181915364493,0.2574472616080324,-0.07043630426135032,-0.027445972110171534,0.006835290683768745
Patience (game),2,iPod,-0.09018944834757829,0.1044991514953762,0.005692291875052532,0.02790716154852815,0.014963485129298626,0.013941513682386055,0.026320144482214668,0.0006019929879765258
Audible Inc.,2,iPod,-0.1490320373054356,0.2171787280956225,-0.04428062688557066,-0.0670325440466778,0.1899307943722792,-0.09462223598819486,-0.035849719257947534,-0.010520151478178773
Patent infringement,2,iPod,-0.04522839381509392,0.056339930517187324,-0.008383759003257444,-0.06949837383458374,0.12208372873502207,-0.02654510674357476,0.08026548432771828,0.004727958306158657
Delta Air Lines,2,iPod,-0.13309829891172092,0.05978740020245813,-0.04225718832824888,-0.06303735573308072,0.08748769945399829,-0.027853910012818745,0.004886297353617567,-0.040190385190535936
Electronic Arts,2,iPod,-0.128092121357,0.14000150387304539,-0.09735988964203963,-0.1371928618711995,0.06639291406631968,-0.1813982366207073,-0.047503434958065235,-0.0247200594912817
iOS SDK,2,iPod,-0.11317062203680063,0.22216242103209882,-0.02584651527624288,-0.04209629640919031,0.19838847882774183,-0.03665172525729662,-0.021642257141701173,0.008959402900667877
Tetris,2,iPod,-0.09139917726470452,0.14228378952569795,-0.04174461344868069,-0.08058389858498906,0.040329932952009886,-0.09658277547710434,-0.03556790725713798,0.0006920015684424737
FLAC,2,iPod,-0.11542959250612442,0.21610103011650086,-0.005287789418623036,-0.022016286600447358,0.2011758026084687,-0.0072369343261636165,-0.0005827712474741558,0.013197499603814864
United Airlines,2,iPod,-0.14662544898247337,0.04715511147877805,-0.04112918051664856,-0.07887109158320403,0.08502911375510444,-0.030672286502403896,0.018970412795760044,-0.05896061948149102
United States Patent and Trademark Office,2,iPod,-0.09159643284784458,0.015197440346767002,-0.0026355933501875546,-0.10935092457602326,0.12187660842910901,-0.08011159744720205,0.01363640979756145,0.015423961885686038
Griffin Technology,2,iPod,-0.12978149693397906,0.1998163790137056,-0.016244318361067378,-0.015986064689611168,0.17115826496775088,-0.013913070189011452,-0.0359299279627053,0.0010866731449013449
eMusic,2,iPod,-0.1255842821584839,0.14361927597924068,-0.04044885786826463,-0.028758417117632808,0.11515477932307668,-0.042365234522689144,-0.011511350434625752,-0.006910152434360019
iPod Classic,2,iPod,-0.1644690280009783,0.2913672343928176,-0.07282868753475079,-0.07076852383365509,0.24651403539936664,-0.0943378418708258,-0.05363596748542749,-0.00473019827681982
Shenzhen,2,iPod,-0.12060049735825454,-0.006994263157823925,-0.030013091808793805,-0.06030724659175243,0.06766740720545036,0.11468248745467577,-0.03850324413795496,-0.11944383119845141
Rockbox,2,iPod,-0.13480696372372672,0.2606552913272843,-0.030120524241544332,-0.05519104958408763,0.2446304079443086,-0.044299833273351616,-0.02390226423464168,0.006922271426848379
Windows Media Audio,2,iPod,-0.1341927077485892,0.2784123786091671,-0.024027922016460614,-0.08283978230248293,0.27897908082654915,-0.06336104793495631,-0.02009191550045919,0.010225089348720176
USB,2,iPod,-0.10003471346794367,0.22288667065790468,-0.03886329125507778,-0.08383522234403348,0.22130530421849648,-0.03590230300104671,-0.01788447750454096,0.007014826485782097
Espy Sans,2,iPod,-0.11195108721327317,0.17785257765986542,-0.005080705722642899,0.038275709734147144,0.1126368580759696,0.03389913594440705,-0.008480576737193234,0.016651321332703275
Zuma (video game),2,iPod,-0.09944605920603283,0.1483863404827053,-0.029823930190339326,-0.036553189607828676,0.03666897828204934,-0.04372667380886326,-0.022296839758375382,-0.0011901888817410727
Belkin,2,iPod,-0.12400109266690976,0.1356087363669649,-0.004635453083225599,0.006034163528702704,0.09710514517146568,-0.012194608558363943,-0.00727375212650711,-0.009616669579923872
Video game developer,2,iPod,-0.10864968042655009,0.14602813465182035,-0.02106673445879563,-0.08005879928589453,0.09903691766872762,-0.10321603738173021,-0.015972370398811008,-0.020930535757140475
Digital rights management,2,iPod,-0.11291137768572179,0.19417994206588168,-0.06895923974377727,-0.15899763584599583,0.23772290150731515,-0.15830223614898264,-0.015396194194972202,-0.008587238560604397
Steve Wozniak,2,iPod,-0.11702739319455888,0.07959010226886919,-0.02084010955993033,-0.0344632781643968,0.009786130117216525,-0.07877385695863326,-0.06895665370103574,0.018983918876290078
File Allocation Table,2,iPod,-0.07952406519099856,0.1783571430114641,-0.021615758534105245,-0.0744342424941122,0.17546571874918407,-0.03007436156232975,0.005599440126902105,0.011225798804129397
Spatial anti-aliasing,2,iPod,-0.03654512181622991,0.14102122035671574,-0.017925177148863353,-0.040578443116464594,0.06491683577988491,0.012927636100587794,0.0020158537215268575,0.031795824718817485
Hidden file and hidden directory,2,iPod,-0.07229981297788013,0.14879012697412425,-0.0012687764418056887,0.024264814197877904,0.09335758683481772,0.038535898310569076,0.03398071581108969,0.006122121863833459
Volvo Cars,2,iPod,-0.11364326695618561,0.06761026384855402,-0.03205917921429911,-0.03211624135578938,0.05171034350988858,-0.007778305931579611,-0.0012193315081011462,-0.026615783855824703
Dieter Rams,2,iPod,-0.08018341081500688,0.0891259661722335,0.01029201645683149,0.029085890940209736,0.027647367025478035,0.011627644850611575,-0.026564658189853967,0.023868723581061034
Lithium-ion battery,2,iPod,-0.05963201778455181,0.11935324277135657,-0.012207269331913465,-0.05937561387312363,0.09082422776838385,0.006773794584559476,-0.006541277938673873,-0.010904080285342108
Neistat Brothers,2,iPod,-0.12715215574551947,0.14869234248418464,-0.0543169947839697,0.014124930016935334,0.03526376197834986,-0.040256499769124564,-0.026070095386420106,-0.004615714460684834
Vorbis,2,iPod,-0.10338204951771877,0.2387431172601712,-0.01835907053540847,-0.05118200903272613,0.22252333293149504,-0.036273008642879835,-0.012305229680157261,0.029187970456307336
Intellectual property,2,iPod,-0.0044645672543822375,-0.054940908569209974,0.014001443961204193,-0.11364557990971189,-0.03266672359504829,-0.06915664980986055,0.06025767174135005,-0.0886098788929369
Clipping (audio),2,iPod,0.026040293681147693,0.09249455885302713,0.09994424652190056,-0.024885984651624362,0.01685050829219531,0.18507343517511318,0.11220161163548822,-0.06645010363606518
Acura,2,iPod,0.03058514496807046,-0.14315576319632695,0.25628669050729574,-0.08618399131891255,0.0739739644898519,0.11437135946618007,-0.06420637392388684,0.21689464023969424
Suicide,2,iPod,-0.09602233330911802,-0.04422397002198258,-0.0031670494240565576,-0.038368994932784464,-0.013208611499210076,-0.06402888513778067,0.11868059587538886,-0.10758188167744653
Audio file format,2,iPod,0.18820900916926261,0.36748517062159813,-0.07675026890535383,-0.25987163066910346,0.026409533015747003,0.11246170319378662,-0.17435238142679996,-0.043641835124925685
New Jersey,2,iPod,-0.10556277835942486,-0.17374648298302187,-0.05103168279069535,-0.1384132016156835,-0.012874043400918729,-0.052713869086131696,0.040683608630246997,-0.08320169494878557
iPod game,2,iPod,0.28401285069518023,-0.0524270120698571,-0.07326154563251751,0.23930814849886675,-0.03164342862275115,0.02681860191664105,-0.230258714171778,-0.06737119665196108
High-pass filter,2,iPod,0.03590179966729359,0.07925853880411139,0.12674154356692505,-0.02984954205773854,0.026050287079708922,0.2424262109498566,0.16932609275724103,-0.058241865524937764
Steve Jobs,2,iPod,0.215170619991005,-0.2073638521929127,-0.0473782109991808,0.04557518881982401,-0.03938305377839299,-0.13660705947624588,0.04387645430310663,0.015806632204126057
Audio Interchange File Format,2,iPod,0.1639431453285204,0.2797710331565171,-0.07464555756305455,-0.11458717964398986,0.0013495783736264958,0.07125323798178047,-0.10978588338981259,0.026803861998683988
The Mail on Sunday,2,iPod,-0.013513685078679233,-0.015143220527773555,0.0648114203855426,0.0001904110350196616,0.00914407281875657,-0.05858601794112667,-0.038541911108569325,-0.03468400890008752
Foxconn,2,iPod,0.06353211801153504,-0.13819785210325722,0.05782271830598298,-0.006266592468447751,0.020166271862576954,-0.06431748324474036,-0.03051752609525976,-0.06745675526187528
KLM,2,iPod,0.010095187480884754,-0.12255167480135441,0.0813681275780807,-0.09903524630498482,0.019436535017670523,-0.07240907074530614,0.007190833733958937,-0.06815696459418392
macOS,2,iPod,0.3912495781881861,-0.025290927452910596,-0.20982907845937943,0.015241404530814372,-0.025315232492594618,-0.1525779273910369,0.20429948523676877,0.24462267435050772
Audi,2,iPod,0.046114746321751526,-0.18732800471311303,0.23365199110965965,-0.11226191791612947,0.07531434101174136,0.11128635860284172,-0.02444254174935955,0.18021980316206523
RealNetworks,2,iPod,0.21707531375371203,0.00677025892150929,-0.01932217477417823,-0.10347801366231824,0.009426404332300176,-0.16193448170915115,-0.14489844242149316,-0.08940621147391623
Harman Kardon,2,iPod,0.09762307207217338,-0.04665128911084881,0.15284242423986533,-0.022677193072070678,0.04134796000273071,0.20143100884521414,0.028840043541218253,-0.01435989950243256
JPEG,2,iPod,0.1259239240313902,0.24955257124789232,-0.018104152778864128,-0.27087871289136417,0.02401663823698109,0.0703982892770002,0.029854878600654482,-0.0071670768725752
Nokia,2,iPod,0.15080727132014293,-0.13261740788933915,0.06710564119806242,-0.09224628048092029,0.029099474707749307,-0.10158397274505153,0.010401473906062319,-0.06299956878590597
Classic Mac OS,2,iPod,0.358413572067114,-0.012726633725254514,-0.17435720178827566,0.003674648646811738,-0.022716442783852115,-0.14587989606413326,0.2421143190082188,0.28942558873121654
Microsoft Windows,2,iPod,0.3143669927817925,0.016737265834099003,-0.11741143018978234,-0.10215229196613197,-0.014765921595491173,-0.2011751928667269,0.22836717127148892,0.1668405768576438
iPod Touch,2,iPod,0.40328907178691376,-0.1398451359816821,-0.1780963387736423,0.22719027656280236,-0.018079205720546887,0.061419584127708926,0.050594074984928565,-0.0738842382307106
List of spacecraft from the Space Odyssey series,2,iPod,-0.03213241125979798,-0.008528535716725657,0.10164535158282727,0.0008228361059835427,-0.006379887198126353,0.010168286140872694,0.04453284447718917,0.005989862650275079
iPod click wheel,2,iPod,0.0946589461069726,0.008278133426666093,0.045856675284765065,0.14371370942644687,-0.013917873669587803,0.19447282513101155,0.023633462912393384,-0.034991548903473946
Electronic Gaming Monthly,2,iPod,0.048252339618813665,-0.03407163867135379,0.07802889910142097,0.006210781706297866,-0.008009750698258121,-0.09928293145739077,-0.10667010163790681,-0.026195011908648286
Bluetooth,2,iPod,0.18826021684561128,0.005364316240981136,-0.013645166124759692,-0.0748490998006138,0.02341949078668247,0.05879829832026783,0.19956980295924975,-0.0447491812653139
iPod Mini,2,iPod,0.31614600799247866,-0.05849837610123106,-0.08677876626094583,0.24357074231044756,-0.012194593618526038,0.24571796885826297,-0.10912246279011667,-0.05945369961476177
Bridged and paralleled amplifiers,2,iPod,0.03581025139223323,0.07400785843692427,0.1296043726710562,-0.017348885575552697,0.032058127450410354,0.2732339824303886,0.21803873588967093,-0.06969456413490958
Western Infirmary,2,iPod,-0.04445971518172291,0.004910015049605389,0.08963866793350418,0.010648187743868892,-0.009774620372553087,-0.0356143676802128,-0.017464784157620147,-0.03415287596033495
Windows Media DRM,2,iPod,0.1862938016980526,0.1263082452526303,-0.057588236361343886,-0.1106853798452427,-0.007649419063825308,-0.13307260821187744,-0.03890890329740869,0.006209913290816488
Lightning (connector),2,iPod,0.23930547955071424,-0.05192489996087952,-0.048699498097541406,0.19719727920500255,0.0011089515239597096,0.2230672695138215,0.07240171768702412,-0.06820664817711863
Michael Dhuey,2,iPod,0.07827040815715117,0.008262520551972855,0.021735930940655228,0.16082369502350197,-0.023600951079114522,0.01897058189966257,-0.07059541493194248,0.05004174286647584
Texas hold 'em,2,iPod,0.00594140167892944,-0.008415472456706801,0.05969075006065768,-0.009788972060592394,-0.019865420411055417,-0.008649721400307083,0.003715371060850195,-0.06420067516424909
United States District Court for the Northern District of California,2,iPod,-0.06346330313486774,0.012709668066460835,0.04838329176034673,0.010530991100528912,-0.0007291417548320098,-0.006090514017294166,-0.03726256438689198,-0.024840705188116905
ARM architecture,2,iPod,0.21221326713012717,0.000734679344394593,-0.0180387361143157,-0.056649025742384326,0.007242854323276516,0.003461825328515274,0.15924770221493434,0.033169279170626835
Honda,2,iPod,0.02482714163642769,-0.17338723521666316,0.23076092434008025,-0.11852660756027626,0.06712046478767139,0.06897859004743412,-0.048525558018898456,0.1532163651965551
History of iTunes,2,iPod,0.3951981541915927,0.01587146332126631,-0.19870797260495013,0.12302548656867812,-0.018639725329587263,-0.052950870986403255,-0.15445853198849357,-0.004619511964110667
BMP file format,2,iPod,0.12696695498861074,0.25780887924261464,-0.0421587065277097,-0.18814628417377482,0.0008017144812460366,0.012853448831680814,0.054785439196108454,0.06496379293497248
United States International Trade Commission,2,iPod,-0.002024921732232558,-0.00803778513814983,0.05995102071654393,-0.008657860205656157,-0.013332735797915227,-0.035600453113579546,-0.03358230080057754,-0.05768098171007779
Pioneer Corporation,2,iPod,0.04834929188198644,-0.04482204824270072,0.172499438010325,-0.0323841768930547,0.03882590272245082,0.02614343242240506,-0.09699345397044333,-0.03535413746377865
Portable media player,2,iPod,0.35064264589285477,0.03280001134181427,-0.05656944465475207,-0.1063562220384052,0.034810339680132876,0.13434844288851905,-0.005809193841286904,-0.14279847808038967
Sega,2,iPod,0.09489259965025183,-0.15153365864892096,0.12289817885995846,-0.09430853719340442,0.024194900344645016,-0.12273906678816508,-0.09015951667713003,-0.04232539468718711
BeoCom,2,iPod,0.004490886625214933,0.03362052854230835,0.08300603418258735,0.03159080941057028,0.01102258012947611,0.03072594555276469,-0.014430636563991581,-0.012838971764557885
Emirates (airline),2,iPod,0.019710954999690243,-0.15581674083952837,0.078461414012098,-0.088198824350386,0.028519006056678505,-0.05321031645096796,-0.006292298758675445,-0.07549010302552238
BMW,2,iPod,0.035460450391652173,-0.17767188990285426,0.23243601235608952,-0.11236119303233993,0.07643077538890637,0.0753659731771285,-0.03700398173320874,0.16384997949034175
iTunes Store,2,iPod,0.36642165461454207,-0.07951886340305094,-0.18274375539754917,0.006431289958482412,-0.013752597525614104,-0.15194082329533376,-0.23127677578899558,-0.13984308157392547
HFS Plus,2,iPod,0.19480794389917963,0.1508887724720976,-0.10010589428910499,-0.05036861599916276,-0.020365911020270234,-0.07995575338306768,0.12271445343971571,0.20420800819989277
HAL 9000,2,iPod,-0.00022434590177542347,0.012164518650820822,0.0892384977341497,0.00242829713636479,-0.023071435362807684,-0.032374298352388683,0.09248975753419503,-0.011124537694947919
